score_2025,rank_2025,level,source_college,source_major_2025,match_status,match_count,official_college_code,official_college_name,official_major_code,official_major_name_2026,plan_num_2026,major_attr_2026,major_remark_2026,first_subject,reselect_subject,tuition,plan_id
630,"5,670",211,南京航空航天大学,测控技术与仪器,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
630,"5,670",211,南京航空航天大学,信息与计算科学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
630,"5,670",211,河海大学,水利类(大禹直升班)(水文与水资源工程、水利水电工程、港口航道与海岸工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
630,"5,670",211,苏州大学,软件工程,exact_school_major,1,0285,苏州大学,1Y,软件工程,2,,,物理,化学,6380,1_3_0285_5_1Y
630,"5,670",211,西南交通大学,电气工程及其自动化,exact_school_major,1,0613,西南交通大学,01,电气工程及其自动化,4,,,物理,化学,6240,1_3_0613_5_01
629,"5,882",985,东北大学,计算机类(软件工程、信息安全、数字媒体技术),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",985,吉林大学,仿生科学与工程,exact_school_major,1,0183,吉林大学,9J,仿生科学与工程,3,,,物理,化学,6830,1_3_0183_5_9J
629,"5,882",985,吉林大学,软件工程,exact_school_major,1,0183,吉林大学,9X,软件工程,33,,(宜英语语种考生就读。第3、4年学费共28000元),物理,化学,6830,1_3_0183_5_9X
629,"5,882",985,山东大学,化学类(化学),exact_school_major,1,0422,山东大学,19,化学类(化学),2,,[含邓从豪基地班、化学拔尖2.0班(泰山学堂)；不招收色弱、色盲考生],物理,化学,6600,1_3_0422_5_19
629,"5,882",985,山东大学,药学类[药学、临床药学(五年制)],exact_school_major,1,0422,山东大学,45,药学类[药学、临床药学(五年制)],2,(高校专项计划),"(特控线上录取)(教育部高校专项计划,只投档符合报考条件的考生)",物理,化学,7920,1_3_0422_5_45
629,"5,882",985,湖南大学,大数据管理与应用,exact_school_major,1,0532,湖南大学,45,大数据管理与应用,2,,"[含大数据管理与应用(商务大数据)、大数据管理与应用(金融大数据),专业分流时在上述专业内任选]",物理,无限制,5500,1_3_0532_5_45
629,"5,882",211,北京中医药大学,中医学(实验班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",211,北京工业大学,电子科学与技术(实验班),exact_school_major,1,0005,北京工业大学,35,电子科学与技术(实验班),2,,"(第一年在通州校区,第二、三、四学年根据学校规划安排在平乐园校区或房山校区)",物理,化学,5000,1_3_0005_5_35
629,"5,882",211,华东理工大学,电子信息类(自动化、电气工程及其自动化、信息工程),exact_school_major,1,0251,华东理工大学,02,电子信息类(自动化、电气工程及其自动化、信息工程),7,,(不招色盲者),物理,化学,7000,1_3_0251_5_02
629,"5,882",211,华北电力大学(北京),储能科学与工程,exact_school_major,1,0054,华北电力大学(北京),0L,储能科学与工程,2,,,物理,化学,5500,1_3_0054_5_0L
629,"5,882",211,南京理工大学,飞行器设计与工程,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",211,南京理工大学,微电子科学与工程,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",211,南京航空航天大学,大数据管理与应用(拔尖创新班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",211,南京航空航天大学,新能源材料与器件,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",211,哈尔滨工程大学,水声工程(含水声、电子水声、海洋信息3个专业),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
629,"5,882",211,苏州大学,通信工程,exact_school_major,1,0285,苏州大学,22,通信工程,2,,,物理,化学,6380,1_3_0285_5_22
629,"5,882",211,苏州大学,临床医学,exact_school_major,1,0285,苏州大学,2Z,临床医学,2,,(不招色弱、色盲、单色识别不全者),物理,化学,7480,1_3_0285_5_2Z
629,"5,882",双非补充,深圳大学,计算机科学与技术,exact_school_major,1,0590,深圳大学,50,计算机科学与技术,4,,,物理,化学,6853,1_3_0590_5_50
628,"6,080",985,东北大学,机械类(机械工程、过程装备与控制工程、车辆工程、工业设计),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,东北大学,材料类(材料科学与工程、材料成型及控制工程、材料物理),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,东北大学秦皇岛分校,计算机科学与技术,exact_school_major,1,9145,东北大学秦皇岛分校,0D,计算机科学与技术,5,,,物理,化学,6240,1_3_9145_5_0D
628,"6,080",985,中南大学,化工与制药类(化学生物环境类)(应用化学、化学工程与工艺、制药工程、环境工程、生物工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,中南大学,工科试验班(轨道交通基础设施与安全类)(铁道工程、工程力学、消防工程、工程管理、城市地下空间工程、安全工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,中国农业大学,园林,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,中国海洋大学,电子信息类(电子信息工程、电子信息科学与技术、通信工程、微电子科学与工程、集成电路设计与集成系统),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,中国海洋大学,船舶与海洋工程,exact_school_major_multiple_plan_rows,2,0423,中国海洋大学,23,船舶与海洋工程,3,,,物理,化学,6600,1_3_0423_5_23
628,"6,080",985,中国海洋大学,船舶与海洋工程,exact_school_major_multiple_plan_rows,2,0423,中国海洋大学,AB,船舶与海洋工程,1,(高校专项计划),"(特控线上录取)(教育部高校专项计划,只投档符合报考条件的考生)",物理,化学,6600,1_3_0423_5_AB
628,"6,080",985,兰州大学,核工程与核技术,exact_school_major,1,0730,兰州大学,76,核工程与核技术,2,,(不招色盲、单色识别不全考生),物理,化学,5800,1_3_0730_5_76
628,"6,080",985,吉林大学,工程力学,exact_school_major,1,0183,吉林大学,91,工程力学,2,,,物理,化学,6830,1_3_0183_5_91
628,"6,080",985,吉林大学,能源与动力工程,exact_school_major,1,0183,吉林大学,98,能源与动力工程,11,,,物理,化学,6830,1_3_0183_5_98
628,"6,080",985,吉林大学,临床医学(眼科学特色班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",985,吉林大学,临床医学,exact_school_major,1,0183,吉林大学,BD,临床医学,9,,(宜英语语种考生就读),物理,化学,7080,1_3_0183_5_BD
628,"6,080",985,吉林大学,口腔医学,exact_school_major,1,0183,吉林大学,BF,口腔医学,2,,,物理,化学,7080,1_3_0183_5_BF
628,"6,080",985,四川大学,医学技术类(含双学士学位)[医学检验技术(含双学士学位)、康复治疗学(含双学士学位)、医学影像技术(含双学士学位)、眼视光学(含双学士学位)、口腔医学技术(含双学士学位)],exact_school_major,1,0610,四川大学,25,医学技术类(含双学士学位)[医学检验技术(含双学士学位)、康复治疗学(含双学士学位)、医学影像技术(含双学士学位)、眼视光学(含双学士学位)、口腔医学技术(含双学士学位)],4,,,物理,化学,7250,1_3_0610_5_25
628,"6,080",985,湖南大学,生物技术,exact_school_major,1,0532,湖南大学,21,生物技术,2,,"(含生物技术、生物医学工程,专业分流时在上述专业内任选)(项目制和导师制培养)[入校后可选拔进入生物技术+计算机科学与技术(双学位)专业、理科试验班]",物理,化学,6500,1_3_0532_5_21
628,"6,080",985,西安交通大学,建筑学(中外合作办学),exact_school_major,1,0698,西安交通大学,9D,建筑学(中外合作办学),2,,"(合作高校为意大利米兰理工大学,学费10.5万每年)",物理,化学,105000,1_3_0698_5_9D
628,"6,080",985,重庆大学,电气工程及其自动化(中外合作办学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",211,中国政法大学,应用心理学,exact_school_major,1,0053,中国政法大学,17,应用心理学,2,,,物理,无限制,5000,1_3_0053_5_17
628,"6,080",211,北京科技大学,材料智能技术,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",211,北京科技大学,自动化类(自动化、测控技术与仪器、智能感知工程),exact_school_major,1,0008,北京科技大学,15,自动化类(自动化、测控技术与仪器、智能感知工程),9,,"(一、二年级在北京校区,三、四年级在雄安校区)",物理,化学,5000,1_3_0008_5_15
628,"6,080",211,北京邮电大学,智能科学与技术(中外合作办学),exact_school_major,1,0013,北京邮电大学,0U,智能科学与技术(中外合作办学),5,,"(一年级在沙河校区,二、三、四年级将根据学校规划安排在沙河校区或西土城路校区。本专业部分课程采用英语授课,建议非英语考生慎重报考)",物理,化学,100000,1_3_0013_5_0U
628,"6,080",211,华北电力大学(保定),自动化,exact_school_major,1,0079,华北电力大学(保定),0B,自动化,4,,,物理,化学,5500,1_3_0079_5_0B
628,"6,080",211,华北电力大学(北京),机械工程,exact_school_major,1,0054,华北电力大学(北京),0H,机械工程,1,,,物理,化学,5500,1_3_0054_5_0H
628,"6,080",211,华北电力大学(北京),能源与动力工程,exact_school_major_multiple_plan_rows,2,0054,华北电力大学(北京),0K,能源与动力工程,7,,,物理,化学,5500,1_3_0054_5_0K
628,"6,080",211,华北电力大学(北京),能源与动力工程,exact_school_major_multiple_plan_rows,2,0054,华北电力大学(北京),AD,能源与动力工程,1,(高校专项计划),"(特控线上录取)(教育部高校专项计划,只投档符合报考条件的考生)",物理,化学,5500,1_3_0054_5_AD
628,"6,080",211,南京理工大学,自动化类(轨道交通信号与控制、自动化、电气工程及其自动化、智能电网信息工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",211,武汉理工大学,通信工程(卓越实验班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
628,"6,080",211,河海大学,电气工程及其自动化,exact_school_major,1,0294,河海大学,F2,电气工程及其自动化,3,,"(大一、大三、大四在南京相应校区学习,大二在常州校区学习)",物理,化学,6380,1_3_0294_5_F2
628,"6,080",211,西南交通大学,电子信息工程,exact_school_major,1,0613,西南交通大学,04,电子信息工程,3,,,物理,化学,6240,1_3_0613_5_04
628,"6,080",211,西南交通大学,大功率半导体科学与工程,exact_school_major,1,0613,西南交通大学,02,大功率半导体科学与工程,2,,,物理,化学,6240,1_3_0613_5_02
628,"6,080",211,西南交通大学,电子信息类(微电子科学与工程、电子科学与技术),exact_school_major,1,0613,西南交通大学,03,电子信息类(微电子科学与工程、电子科学与技术),3,,,物理,化学,6240,1_3_0613_5_03
628,"6,080",211,西南交通大学,信息安全,exact_school_major,1,0613,西南交通大学,22,信息安全,2,,,物理,化学,6240,1_3_0613_5_22
628,"6,080",211,西南交通大学,电子信息科学与技术,exact_school_major,1,0613,西南交通大学,06,电子信息科学与技术,2,,,物理,化学,6240,1_3_0613_5_06
628,"6,080",211,西安电子科技大学,管理科学与工程类(数字化与商务智能融合培养)(信息管理与信息系统、工业工程、大数据管理与应用),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",985,东北大学,数学类(数学与应用数学、信息与计算科学),exact_school_major,1,0145,东北大学,AE,数学类(数学与应用数学、信息与计算科学),30,,"(入学后部分课程采用英文教材和英语授课,外语语种为非英语的考生请慎重报考)",物理,化学,6240,1_3_0145_5_AE
627,"6,264",985,东北大学秦皇岛分校,自动化类(自动化、电气工程及其自动化),exact_school_major,1,9145,东北大学秦皇岛分校,0B,自动化类(自动化、电气工程及其自动化),8,,,物理,化学,6240,1_3_9145_5_0B
627,"6,264",985,中国海洋大学,海洋科学,exact_school_major,1,0423,中国海洋大学,00,海洋科学,2,,,物理,化学,6600,1_3_0423_5_00
627,"6,264",985,中国海洋大学,声学,exact_school_major,1,0423,中国海洋大学,09,声学,2,,(入校后可选拔至汪德昭菁英班),物理,化学,6600,1_3_0423_5_09
627,"6,264",985,兰州大学,电子信息类(含基地班)(电子信息科学与技术、通信工程、人工智能),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",985,兰州大学,数学与应用数学(基地班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",985,吉林大学,临床医学,exact_school_major,1,0183,吉林大学,BD,临床医学,9,,(宜英语语种考生就读),物理,化学,7080,1_3_0183_5_BD
627,"6,264",985,四川大学,医学试验班(医学基础与法医学)(基础医学、法医学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",985,大连理工大学,少数民族预科班,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",985,西北农林科技大学,电气工程及其自动化,exact_school_major,1,0712,西北农林科技大学,01,电气工程及其自动化,2,,,物理,化学,6600,1_3_0712_5_01
627,"6,264",211,北京交通大学,理科试验班[信息与计算科学、统计学、数据科学、数学与应用数学(拔尖班)、系统科学与工程(智能交通系统拔尖班)、应用物理学(黄昆英才班)、纳米材料与技术(智能材料)、工程力学],unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",211,北京工业大学,物联网工程,exact_school_major,1,0005,北京工业大学,66,物联网工程,2,,"(色盲限报。第一年在通州校区,第二、三、四学年根据学校规划安排在平乐园校区或房山校区)",物理,化学,5000,1_3_0005_5_66
627,"6,264",211,北京科技大学,应用物理学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
627,"6,264",211,华东理工大学,数学类(数学与应用数学、信息与计算科学),exact_school_major,1,0251,华东理工大学,06,数学类(数学与应用数学、信息与计算科学),5,,,物理,化学,7000,1_3_0251_5_06
